Dataset,Model,Feature Structure,LR,Score,Metric,Filename
mb-landmark_cls,dinov3_lvd,original,0.01,94.37,Best Val Accuracy,mb-landmark_cls_dinov3_lvd_lr0.01_original.log
mb-landmark_cls,dinov3_sat_1cha,concat2,0.0001,82.65,Best Val Accuracy,mb-landmark_cls_dinov3_sat_1cha_lr0.0001_concat_2.log
mb-landmark_cls,dinov3_sat_1cha,concat3,0.0001,82.65,Best Val Accuracy,mb-landmark_cls_dinov3_sat_1cha_lr0.0001_concat_3.log
mb-landmark_cls,dinov3_sat_1cha,original,0.0001,82.65,Best Val Accuracy,mb-landmark_cls_dinov3_sat_1cha_lr0.0001_original.log
mb-landmark_cls,dinov3_sat_1cha,concat2,0.001,91.02,Best Val Accuracy,mb-landmark_cls_dinov3_sat_1cha_lr0.001_concat_2.log
mb-landmark_cls,dinov3_sat_1cha,concat3,0.001,90.91,Best Val Accuracy,mb-landmark_cls_dinov3_sat_1cha_lr0.001_concat_3.log
mb-landmark_cls,dinov3_sat_1cha,original,0.001,90.3,Best Val Accuracy,mb-landmark_cls_dinov3_sat_1cha_lr0.001_original.log
mb-landmark_cls,dinov3_sat_1cha,concat2,0.01,91.52,Best Val Accuracy,mb-landmark_cls_dinov3_sat_1cha_lr0.01_concat_2.log
mb-landmark_cls,dinov3_sat_1cha,concat3,0.01,90.8,Best Val Accuracy,mb-landmark_cls_dinov3_sat_1cha_lr0.01_concat_3.log
mb-landmark_cls,dinov3_sat_1cha,original,0.01,91.58,Best Val Accuracy,mb-landmark_cls_dinov3_sat_1cha_lr0.01_original.log
mb-landmark_cls,dinov3_sat,concat2,0.0001,82.65,Best Val Accuracy,mb-landmark_cls_dinov3_sat_lr0.0001_concat_2.log
mb-landmark_cls,dinov3_sat,concat3,0.0001,82.65,Best Val Accuracy,mb-landmark_cls_dinov3_sat_lr0.0001_concat_3.log
mb-landmark_cls,dinov3_sat,original,0.0001,82.65,Best Val Accuracy,mb-landmark_cls_dinov3_sat_lr0.0001_original.log
mb-landmark_cls,dinov3_sat,concat2,0.001,91.47,Best Val Accuracy,mb-landmark_cls_dinov3_sat_lr0.001_concat_2.log
mb-landmark_cls,dinov3_sat,concat3,0.001,91.8,Best Val Accuracy,mb-landmark_cls_dinov3_sat_lr0.001_concat_3.log
mb-landmark_cls,dinov3_sat,original,0.001,90.74,Best Val Accuracy,mb-landmark_cls_dinov3_sat_lr0.001_original.log
mb-landmark_cls,dinov3_sat,concat2,0.01,92.41,Best Val Accuracy,mb-landmark_cls_dinov3_sat_lr0.01_concat_2.log
mb-landmark_cls,dinov3_sat,concat3,0.01,91.91,Best Val Accuracy,mb-landmark_cls_dinov3_sat_lr0.01_concat_3.log
mb-landmark_cls,dinov3_sat,original,0.01,91.97,Best Val Accuracy,mb-landmark_cls_dinov3_sat_lr0.01_original.log
mb-landmark_cls,mars_mae,concat2,0.0001,82.65,Best Val Accuracy,mb-landmark_cls_mars_mae_lr0.0001_concat_2.log
mb-landmark_cls,mars_mae,concat3,0.0001,82.65,Best Val Accuracy,mb-landmark_cls_mars_mae_lr0.0001_concat_3.log
mb-landmark_cls,mars_mae,original,0.0001,82.65,Best Val Accuracy,mb-landmark_cls_mars_mae_lr0.0001_original.log
mb-landmark_cls,mars_mae,concat2,0.001,88.68,Best Val Accuracy,mb-landmark_cls_mars_mae_lr0.001_concat_2.log
mb-landmark_cls,mars_mae,concat3,0.001,90.85,Best Val Accuracy,mb-landmark_cls_mars_mae_lr0.001_concat_3.log
mb-landmark_cls,mars_mae,original,0.001,89.24,Best Val Accuracy,mb-landmark_cls_mars_mae_lr0.001_original.log
mb-landmark_cls,mars_mae,concat2,0.01,89.79,Best Val Accuracy,mb-landmark_cls_mars_mae_lr0.01_concat_2.log
mb-landmark_cls,mars_mae,concat3,0.01,89.96,Best Val Accuracy,mb-landmark_cls_mars_mae_lr0.01_concat_3.log
mb-landmark_cls,mars_mae,original,0.01,89.79,Best Val Accuracy,mb-landmark_cls_mars_mae_lr0.01_original.log
mb-landmark_cls,openclip,concat2,0.0001,92.19,Best Val Accuracy,mb-landmark_cls_openclip_lr0.0001_concat_2.log
mb-landmark_cls,openclip,concat3,0.0001,92.41,Best Val Accuracy,mb-landmark_cls_openclip_lr0.0001_concat_3.log
mb-landmark_cls,openclip,original,0.0001,92.36,Best Val Accuracy,mb-landmark_cls_openclip_lr0.0001_original.log
mb-landmark_cls,openclip,concat2,0.001,93.14,Best Val Accuracy,mb-landmark_cls_openclip_lr0.001_concat_2.log
mb-landmark_cls,openclip,concat3,0.001,92.92,Best Val Accuracy,mb-landmark_cls_openclip_lr0.001_concat_3.log
mb-landmark_cls,openclip,original,0.001,92.81,Best Val Accuracy,mb-landmark_cls_openclip_lr0.001_original.log
mb-landmark_cls,openclip,concat2,0.01,92.92,Best Val Accuracy,mb-landmark_cls_openclip_lr0.01_concat_2.log
mb-landmark_cls,openclip,concat3,0.01,93.14,Best Val Accuracy,mb-landmark_cls_openclip_lr0.01_concat_3.log
mb-landmark_cls,openclip,original,0.01,92.25,Best Val Accuracy,mb-landmark_cls_openclip_lr0.01_original.log
mb-landmark_cls,satmae,concat2,0.0001,87.67,Best Val Accuracy,mb-landmark_cls_satmae_lr0.0001_concat_2.log
mb-landmark_cls,satmae,concat3,0.0001,89.01,Best Val Accuracy,mb-landmark_cls_satmae_lr0.0001_concat_3.log
mb-landmark_cls,satmae,original,0.0001,82.65,Best Val Accuracy,mb-landmark_cls_satmae_lr0.0001_original.log
mb-landmark_cls,satmae,concat2,0.001,90.85,Best Val Accuracy,mb-landmark_cls_satmae_lr0.001_concat_2.log
mb-landmark_cls,satmae,concat3,0.001,90.57,Best Val Accuracy,mb-landmark_cls_satmae_lr0.001_concat_3.log
mb-landmark_cls,satmae,original,0.001,89.85,Best Val Accuracy,mb-landmark_cls_satmae_lr0.001_original.log
mb-landmark_cls,satmae,concat2,0.01,92.19,Best Val Accuracy,mb-landmark_cls_satmae_lr0.01_concat_2.log
mb-landmark_cls,satmae,concat3,0.01,91.02,Best Val Accuracy,mb-landmark_cls_satmae_lr0.01_concat_3.log
mb-landmark_cls,satmae,original,0.01,90.69,Best Val Accuracy,mb-landmark_cls_satmae_lr0.01_original.log
mb-landmark_cls,siglip2,concat2,0.0001,91.58,Best Val Accuracy,mb-landmark_cls_siglip2_lr0.0001_concat_2.log
mb-landmark_cls,siglip2,concat3,0.0001,92.14,Best Val Accuracy,mb-landmark_cls_siglip2_lr0.0001_concat_3.log
mb-landmark_cls,siglip2,original,0.0001,82.77,Best Val Accuracy,mb-landmark_cls_siglip2_lr0.0001_original.log
mb-landmark_cls,siglip2,concat2,0.001,92.14,Best Val Accuracy,mb-landmark_cls_siglip2_lr0.001_concat_2.log
mb-landmark_cls,siglip2,concat3,0.001,92.14,Best Val Accuracy,mb-landmark_cls_siglip2_lr0.001_concat_3.log
mb-landmark_cls,siglip2,original,0.001,92.53,Best Val Accuracy,mb-landmark_cls_siglip2_lr0.001_original.log
mb-landmark_cls,siglip2,concat2,0.01,92.69,Best Val Accuracy,mb-landmark_cls_siglip2_lr0.01_concat_2.log
mb-landmark_cls,siglip2,concat3,0.01,93.25,Best Val Accuracy,mb-landmark_cls_siglip2_lr0.01_concat_3.log
mb-landmark_cls,siglip2,original,0.01,92.97,Best Val Accuracy,mb-landmark_cls_siglip2_lr0.01_original.log
mb-landmark_cls,swin_v2,concat2,0.0001,90.63,Best Val Accuracy,mb-landmark_cls_swin_v2_lr0.0001_concat_2.log
mb-landmark_cls,swin_v2,concat3,0.0001,91.13,Best Val Accuracy,mb-landmark_cls_swin_v2_lr0.0001_concat_3.log
mb-landmark_cls,swin_v2,original,0.0001,89.68,Best Val Accuracy,mb-landmark_cls_swin_v2_lr0.0001_original.log
mb-landmark_cls,swin_v2,concat2,0.001,91.41,Best Val Accuracy,mb-landmark_cls_swin_v2_lr0.001_concat_2.log
mb-landmark_cls,swin_v2,concat3,0.001,91.08,Best Val Accuracy,mb-landmark_cls_swin_v2_lr0.001_concat_3.log
mb-landmark_cls,swin_v2,original,0.001,91.13,Best Val Accuracy,mb-landmark_cls_swin_v2_lr0.001_original.log
mb-landmark_cls,swin_v2,concat2,0.01,91.47,Best Val Accuracy,mb-landmark_cls_swin_v2_lr0.01_concat_2.log
mb-landmark_cls,swin_v2,concat3,0.01,90.69,Best Val Accuracy,mb-landmark_cls_swin_v2_lr0.01_concat_3.log
mb-landmark_cls,swin_v2,original,0.01,91.63,Best Val Accuracy,mb-landmark_cls_swin_v2_lr0.01_original.log
mb-landmark_cls,vit_l,concat2,0.0001,91.63,Best Val Accuracy,mb-landmark_cls_vit_l_lr0.0001_concat_2.log
mb-landmark_cls,vit_l,concat3,0.0001,92.02,Best Val Accuracy,mb-landmark_cls_vit_l_lr0.0001_concat_3.log
mb-landmark_cls,vit_l,original,0.0001,91.8,Best Val Accuracy,mb-landmark_cls_vit_l_lr0.0001_original.log
mb-landmark_cls,vit_l,concat2,0.001,91.91,Best Val Accuracy,mb-landmark_cls_vit_l_lr0.001_concat_2.log
mb-landmark_cls,vit_l,concat3,0.001,92.19,Best Val Accuracy,mb-landmark_cls_vit_l_lr0.001_concat_3.log
mb-landmark_cls,vit_l,original,0.001,91.97,Best Val Accuracy,mb-landmark_cls_vit_l_lr0.001_original.log
mb-landmark_cls,vit_l,concat2,0.01,92.02,Best Val Accuracy,mb-landmark_cls_vit_l_lr0.01_concat_2.log
mb-landmark_cls,vit_l,concat3,0.01,92.02,Best Val Accuracy,mb-landmark_cls_vit_l_lr0.01_concat_3.log
mb-landmark_cls,vit_l,original,0.01,92.08,Best Val Accuracy,mb-landmark_cls_vit_l_lr0.01_original.log
